PhotoID,PhotoName,PhotoFormat,Time,PlaceName,PlaceURL,PriorClass,SubClass,EventName,Presence,ProvenienceURL,Folder,DatasetName
598,010_0125,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
599,010_0119,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
600,010_0092,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
601,001_0080,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
602,014_0101,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
603,006_0006,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
604,012_0107,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
605,014_0033,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
606,004_0199,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
607,002_0014,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
608,009_0165,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
609,015_0110,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
610,002_0015,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
611,007_0051,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
612,007_0126,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
613,008_0007,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
614,005_0294,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
615,005_0026,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
616,007_0042,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
617,012_0050,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
618,001_0378,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
619,009_0085,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
620,015_0041,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
621,004_0212,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
622,015_0096,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
623,011_0358,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
624,006_0051,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
625,008_0014,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
626,013_0018,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
627,008_0052,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
628,003_0007,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
629,001_0206,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
630,002_0007,JPEG,,,,Sport,Skating,,TRUE,,Datasets/EiMM,EiMM
631,004_0001,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
632,014_0001,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
633,014_0013,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
634,003_0111,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
635,006_0028,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
636,014_0003,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
637,010_0002,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
638,012_0033,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
639,015_0021,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
640,009_0044,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
641,015_0131,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
642,002_0144,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
643,006_0006,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
644,005_0020,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
645,009_0025,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
646,011_0027,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
647,005_0131,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
648,008_0022,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
649,005_0053,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
650,008_0020,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
651,002_0012,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
652,010_0009,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
653,008_0023,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
654,011_0009,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
655,003_0118,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
656,015_0085,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
657,003_0084,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
658,010_0012,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
659,012_0032,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
660,011_0019,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
661,007_0006,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
662,013_0015,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
663,007_0012,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
664,001_0038,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
665,004_0024,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
666,006_0017,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
667,012_0038,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
668,013_0022,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
669,001_0270,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
670,004_0023,JPEG,,,,Sport,Bike,,TRUE,,Datasets/EiMM,EiMM
671,007_0010,JPEG,,,,Sport,Bike,,FALSE,,Datasets/EiMM,EiMM
672,001_0240,JPEG,,,,Sport,Bike,,FALSE,,Datasets/EiMM,EiMM
673,002_0117,JPEG,,,,Sport,Bike,,FALSE,,Datasets/EiMM,EiMM
674,009_0021,JPEG,,,,Sport,Bike,,FALSE,,Datasets/EiMM,EiMM
675,013_0047,JPEG,,,,Sport,Bike,,FALSE,,Datasets/EiMM,EiMM
676,001_0011,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
677,012_0001,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
678,006_0019,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
679,001_0013,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
680,009_0159,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
681,005_0109,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
682,004_0089,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
683,014_0034,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
684,002_0045,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
685,010_0007,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
686,009_0273,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
687,014_0021,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
688,010_0006,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
689,005_0149,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
690,007_0008,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
691,011_0043,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
692,005_0003,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
693,003_0092,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
694,014_0041,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
695,011_0059,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
696,008_0225,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
697,002_0014,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
698,008_0131,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
699,012_0015,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
700,012_0025,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
701,015_0029,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
702,009_0056,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
703,002_0028,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
704,003_0058,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
705,010_0012,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
706,011_0022,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
707,004_0104,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
708,001_0019,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
709,008_0062,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
710,013_0008,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
711,015_0022,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
712,015_0060,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
713,013_0032,JPEG,,,,Sport,F1,,TRUE,,Datasets/EiMM,EiMM
714,003_0001,JPEG,,,,Sport,F1,,FALSE,,Datasets/EiMM,EiMM
715,004_0074,JPEG,,,,Sport,F1,,FALSE,,Datasets/EiMM,EiMM
716,007_0016,JPEG,,,,Sport,F1,,FALSE,,Datasets/EiMM,EiMM
717,006_0035,JPEG,,,,Sport,F1,,FALSE,,Datasets/EiMM,EiMM
718,006_0029,JPEG,,,,Sport,F1,,FALSE,,Datasets/EiMM,EiMM
719,013_0024,JPEG,,,,Sport,F1,,FALSE,,Datasets/EiMM,EiMM
720,007_0005,JPEG,,,,Sport,F1,,FALSE,,Datasets/EiMM,EiMM
721,006_0026,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
722,009_0126,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
723,012_0005,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
724,011_0035,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
725,011_0030,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
726,003_0006,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
727,009_0009,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
728,015_0006,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
729,008_0130,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
730,005_0021,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
731,004_0057,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
732,012_0019,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
733,005_0044,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
734,002_0084,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
735,008_0150,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
736,007_0041,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
737,006_0001,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
738,014_0043,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
739,014_0039,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
740,002_0072,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
741,002_0077,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
742,004_0060,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
743,015_0009,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
744,014_0033,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
745,013_0013,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
746,007_0053,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
747,008_0220,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
748,001_0022,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
749,011_0127,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
750,013_0041,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
751,011_0148,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
752,003_0011,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
753,012_0016,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
754,011_0351,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
755,003_0030,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
756,004_0026,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
757,015_0010,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
758,011_0024,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
759,005_0004,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
760,001_0104,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
761,006_0017,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
762,007_0010,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
763,001_0083,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
764,013_0099,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
765,009_0108,JPEG,,,,Sport,Cycling,,TRUE,,Datasets/EiMM,EiMM
766,010_0015,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
767,009_0158,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
768,010_0010,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
769,014_0013,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
770,004_0031,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
771,012_0009,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
772,014_0011,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
773,013_0035,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
774,006_0101,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
775,015_0026,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
776,014_0034,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
777,006_0079,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
778,013_0025,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
779,002_0010,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
780,008_0710,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
781,011_0023,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
782,014_0023,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
783,002_0018,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
784,014_0022,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
785,011_0012,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
786,015_0052,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
787,009_0384,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
788,003_0036,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
789,007_0049,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
790,005_0017,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
791,004_0018,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
792,010_0008,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
793,003_0074,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
794,008_0071,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
795,003_0070,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
796,012_0006,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
797,008_0750,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
798,006_0107,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
799,002_0017,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
800,004_0006,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
801,005_0171,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
802,007_0048,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
803,011_0024,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
804,015_0024,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
805,005_0064,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
806,009_0031,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
807,012_0018,JPEG,,,,Sport,Hockey,,TRUE,,Datasets/EiMM,EiMM
808,013_0020,JPEG,,,,Sport,Hockey,,FALSE,,Datasets/EiMM,EiMM
809,007_0065,JPEG,,,,Sport,Hockey,,FALSE,,Datasets/EiMM,EiMM
810,004_0010,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
811,003_0048,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
812,011_0066,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
813,015_0015,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
814,003_0067,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
815,012_0007,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
816,014_0286,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
817,006_0119,JPEG,05-Oct-2008 18:30:24,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
818,001_0029,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
819,011_0030,JPEG,14-apr-2008 01:48:57,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
820,014_0064,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
821,002_0113,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
822,012_0019,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
823,001_0040,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
824,013_0279,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
825,006_0045,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
826,010_0043,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
827,009_0064,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
828,002_0009,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
829,005_0233,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
830,011_0058,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
831,009_0168,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
832,008_0106,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
833,009_0112,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
834,006_0096,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
835,008_0269,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
836,003_0093,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
837,004_0034,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
838,001_0031,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
839,010_0008,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
840,008_0185,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
841,015_0007,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
842,014_0294,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
843,005_0121,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
844,005_0229,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
845,013_0023,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
846,007_0024,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
847,007_0057,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
848,010_0032,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
849,004_0015,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
850,012_0017,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
851,002_0037,JPEG,,,,Sport,Golf,,TRUE,,Datasets/EiMM,EiMM
852,007_0065,JPEG,,,,Sport,Golf,,FALSE,,Datasets/EiMM,EiMM
853,015_0022,JPEG,,,,Sport,Golf,,FALSE,,Datasets/EiMM,EiMM
854,013_0005,JPEG,04-Jan-2009 01:20:03,,,Sport,Golf,,FALSE,,Datasets/EiMM,EiMM
